======================================================================
  QuantHive — Multi-Agent PPO Training
  Episodes: 8000  |  Curriculum: 4 phases
  Device: cuda  |  Seed: 42
======================================================================
/kaggle/working/QuantHive/training/ppo_trainer.py:171: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:253.)
  mb_cont = torch.FloatTensor(
Ep  4130 [hard        ] [risk_manager_0      ] | DD=19.38% | Ret=-19.37% | Viol=89.80% | Fails=8 | 3.3s
Ep  4140 [hard        ] [risk_manager_0      ] | DD=7.02% | Ret=-6.83% | Viol=87.20% | Fails=0 | 3.2s
Ep  4150 [hard        ] [portfolio_manager_0 ] | DD=11.08% | Ret=-11.01% | Viol=94.20% | Fails=0 | 3.1s
Ep  4160 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=91.40% | Fails=0 | 3.2s
Ep  4170 [hard        ] [portfolio_manager_0 ] | DD=13.02% | Ret=-13.00% | Viol=94.20% | Fails=0 | 3.4s
Ep  4180 [hard        ] [portfolio_manager_0 ] | DD=14.16% | Ret=-13.61% | Viol=93.80% | Fails=0 | 3.1s
Ep  4190 [hard        ] [portfolio_manager_0 ] | DD=0.31% | Ret=+0.12% | Viol=94.80% | Fails=0 | 3.0s
Ep  4200 [hard        ] [trader_0            ] | DD=9.92% | Ret=-9.78% | Viol=94.00% | Fails=0 | 3.3s
Ep  4210 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=78.80% | Fails=0 | 3.3s
Ep  4220 [hard        ] [trader_0            ] | DD=19.95% | Ret=-19.93% | Viol=74.00% | Fails=20 | 3.3s
Ep  4230 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=69.80% | Fails=0 | 3.1s
Ep  4240 [hard        ] [trader_0            ] | DD=14.23% | Ret=-14.20% | Viol=73.80% | Fails=0 | 3.3s
Ep  4250 [hard        ] [risk_manager_0      ] | DD=0.26% | Ret=-0.10% | Viol=72.20% | Fails=6 | 3.2s
Ep  4260 [hard        ] [risk_manager_0      ] | DD=4.68% | Ret=-4.68% | Viol=78.40% | Fails=0 | 3.1s
Ep  4270 [hard        ] [risk_manager_0      ] | DD=30.83% | Ret=-30.82% | Viol=59.40% | Fails=86 | 3.2s
Ep  4280 [hard        ] [risk_manager_0      ] | DD=10.85% | Ret=-10.85% | Viol=73.40% | Fails=0 | 3.1s
Ep  4290 [hard        ] [risk_manager_0      ] | DD=3.24% | Ret=-3.24% | Viol=66.20% | Fails=0 | 3.3s
Ep  4300 [hard        ] [portfolio_manager_0 ] | DD=18.30% | Ret=-18.20% | Viol=66.40% | Fails=17 | 3.4s
Ep  4310 [hard        ] [portfolio_manager_0 ] | DD=11.96% | Ret=-11.96% | Viol=78.00% | Fails=0 | 3.1s
Ep  4320 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=66.80% | Fails=0 | 3.3s
Ep  4330 [hard        ] [portfolio_manager_0 ] | DD=21.08% | Ret=-20.30% | Viol=68.00% | Fails=16 | 3.2s
Ep  4340 [hard        ] [portfolio_manager_0 ] | DD=17.00% | Ret=-16.73% | Viol=62.80% | Fails=41 | 3.2s
Ep  4350 [hard        ] [trader_0            ] | DD=0.59% | Ret=+0.15% | Viol=90.40% | Fails=58 | 3.3s
Ep  4360 [hard        ] [trader_0            ] | DD=19.46% | Ret=-19.38% | Viol=80.80% | Fails=57 | 3.4s
Ep  4370 [hard        ] [trader_0            ] | DD=12.33% | Ret=-12.30% | Viol=64.00% | Fails=0 | 3.2s
Ep  4380 [hard        ] [trader_0            ] | DD=20.73% | Ret=-19.83% | Viol=82.40% | Fails=28 | 3.4s
Ep  4390 [hard        ] [trader_0            ] | DD=0.69% | Ret=+0.11% | Viol=94.20% | Fails=68 | 3.2s
Ep  4400 [hard        ] [risk_manager_0      ] | DD=15.89% | Ret=-15.51% | Viol=87.60% | Fails=70 | 3.2s
Ep  4410 [hard        ] [risk_manager_0      ] | DD=13.23% | Ret=-12.73% | Viol=86.20% | Fails=0 | 3.5s
Ep  4420 [hard        ] [risk_manager_0      ] | DD=26.39% | Ret=-26.34% | Viol=81.60% | Fails=19 | 3.2s
Ep  4430 [hard        ] [risk_manager_0      ] | DD=16.38% | Ret=-16.23% | Viol=79.60% | Fails=263 | 3.2s
Ep  4440 [hard        ] [risk_manager_0      ] | DD=0.41% | Ret=+0.11% | Viol=80.20% | Fails=44 | 3.1s
Ep  4450 [hard        ] [portfolio_manager_0 ] | DD=28.27% | Ret=-28.02% | Viol=79.80% | Fails=68 | 3.2s
Ep  4460 [hard        ] [portfolio_manager_0 ] | DD=0.89% | Ret=+0.05% | Viol=89.20% | Fails=390 | 3.1s
Ep  4470 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=85.80% | Fails=0 | 3.3s
Ep  4480 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=89.60% | Fails=1 | 3.3s
Ep  4490 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=77.40% | Fails=2 | 3.0s
Ep  4500 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=45.20% | Fails=2 | 3.2s
Ep  4510 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=77.60% | Fails=1 | 3.5s
Ep  4520 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=91.40% | Fails=0 | 3.5s
Ep  4530 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=49.20% | Fails=2 | 3.1s
Ep  4540 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=72.20% | Fails=0 | 3.0s
Ep  4550 [hard        ] [risk_manager_0      ] | DD=13.49% | Ret=-12.76% | Viol=56.00% | Fails=0 | 3.2s
Ep  4560 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=69.60% | Fails=1 | 3.1s
Ep  4570 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=36.20% | Fails=3 | 3.2s
Ep  4580 [hard        ] [risk_manager_0      ] | DD=11.54% | Ret=-11.21% | Viol=77.40% | Fails=0 | 3.5s
Ep  4590 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=70.60% | Fails=0 | 3.4s
Ep  4600 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=68.80% | Fails=0 | 3.3s
Ep  4610 [hard        ] [portfolio_manager_0 ] | DD=0.33% | Ret=-0.33% | Viol=57.40% | Fails=0 | 3.2s
Ep  4620 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=57.00% | Fails=0 | 3.1s
Ep  4630 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=61.00% | Fails=0 | 3.2s
Ep  4640 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=60.60% | Fails=0 | 3.4s
Ep  4650 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=30.80% | Fails=0 | 3.3s
Ep  4660 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=75.00% | Fails=0 | 3.3s
Ep  4670 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=34.60% | Fails=0 | 3.5s
Ep  4680 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=43.60% | Fails=1 | 3.5s
Ep  4690 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=45.80% | Fails=0 | 3.1s
Ep  4700 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=55.80% | Fails=0 | 3.1s
Ep  4710 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=66.20% | Fails=0 | 3.4s
Ep  4720 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=53.80% | Fails=0 | 3.3s
Ep  4730 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=52.60% | Fails=0 | 3.4s
Ep  4740 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=27.20% | Fails=0 | 3.2s
Ep  4750 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=46.60% | Fails=0 | 3.3s
Ep  4760 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=37.20% | Fails=0 | 3.4s
Ep  4770 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=38.20% | Fails=0 | 3.1s
Ep  4780 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=51.00% | Fails=0 | 3.1s
Ep  4790 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=46.20% | Fails=0 | 3.2s
Ep  4800 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=31.00% | Fails=2 | 3.4s
Ep  4810 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=30.40% | Fails=37 | 3.1s
Ep  4820 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=17.60% | Fails=0 | 3.5s
Ep  4830 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=20.20% | Fails=10 | 3.3s
Ep  4840 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=35.40% | Fails=9 | 3.4s
Ep  4850 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=59.40% | Fails=5 | 3.4s
Ep  4860 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=30.60% | Fails=0 | 3.2s
Ep  4870 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=30.60% | Fails=1 | 3.4s
Ep  4880 [hard        ] [risk_manager_0      ] | DD=0.16% | Ret=-0.13% | Viol=26.20% | Fails=5 | 3.5s
Ep  4890 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=26.20% | Fails=4 | 3.3s
Ep  4900 [hard        ] [portfolio_manager_0 ] | DD=45.88% | Ret=-45.88% | Viol=17.40% | Fails=253 | 3.1s
Ep  4910 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=32.40% | Fails=35 | 3.1s
Ep  4920 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=26.20% | Fails=15 | 3.1s
Ep  4930 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=65.20% | Fails=2 | 3.0s
Ep  4940 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=29.00% | Fails=0 | 3.1s
Ep  4950 [hard        ] [trader_0            ] | DD=6.93% | Ret=-6.66% | Viol=37.80% | Fails=0 | 3.4s
Ep  4960 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=39.80% | Fails=0 | 3.3s
Ep  4970 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=25.60% | Fails=0 | 3.5s
Ep  4980 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=71.20% | Fails=0 | 3.4s
Ep  4990 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=63.60% | Fails=0 | 3.3s
Ep  5000 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=64.60% | Fails=0 | 3.1s
Ep  5010 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=46.40% | Fails=0 | 3.2s
Ep  5020 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=39.40% | Fails=0 | 3.3s
Ep  5030 [hard        ] [risk_manager_0      ] | DD=0.05% | Ret=+0.03% | Viol=55.60% | Fails=0 | 3.2s
Ep  5040 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=45.60% | Fails=0 | 3.2s
Ep  5050 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=51.60% | Fails=0 | 3.2s
Ep  5060 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=36.60% | Fails=3 | 3.4s
Ep  5070 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=50.80% | Fails=0 | 3.3s
Ep  5080 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=49.80% | Fails=0 | 3.5s
Ep  5090 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=53.00% | Fails=0 | 3.1s
Ep  5100 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=52.60% | Fails=0 | 3.4s
Ep  5110 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=39.60% | Fails=0 | 3.5s
Ep  5120 [hard        ] [trader_0            ] | DD=28.28% | Ret=-26.86% | Viol=39.80% | Fails=182 | 3.4s
Ep  5130 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=67.60% | Fails=0 | 3.2s
Ep  5140 [hard        ] [trader_0            ] | DD=0.12% | Ret=-0.00% | Viol=26.20% | Fails=0 | 3.2s
Ep  5150 [hard        ] [risk_manager_0      ] | DD=0.25% | Ret=+0.07% | Viol=19.00% | Fails=0 | 3.4s
Ep  5160 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=34.80% | Fails=0 | 3.4s
Ep  5170 [hard        ] [risk_manager_0      ] | DD=0.19% | Ret=+0.29% | Viol=56.40% | Fails=0 | 3.3s
Ep  5180 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=32.60% | Fails=0 | 3.1s
Ep  5190 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=31.40% | Fails=0 | 3.3s
Ep  5200 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=28.60% | Fails=0 | 3.1s
Ep  5210 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=31.20% | Fails=0 | 3.1s
Ep  5220 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=43.80% | Fails=0 | 3.1s
Ep  5230 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=34.80% | Fails=0 | 3.1s
Ep  5240 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=31.20% | Fails=0 | 3.2s
Ep  5250 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=38.80% | Fails=0 | 3.3s
Ep  5260 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=25.00% | Fails=0 | 3.4s
Ep  5270 [hard        ] [trader_0            ] | DD=20.09% | Ret=-20.03% | Viol=35.00% | Fails=556 | 3.4s
Ep  5280 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=25.80% | Fails=0 | 3.2s
Ep  5290 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=22.00% | Fails=0 | 3.1s
Ep  5300 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=25.00% | Fails=0 | 3.2s
Ep  5310 [hard        ] [risk_manager_0      ] | DD=19.19% | Ret=-18.56% | Viol=35.20% | Fails=98 | 3.4s
Ep  5320 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=28.60% | Fails=0 | 3.2s
Ep  5330 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=23.00% | Fails=0 | 3.2s
Ep  5340 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=23.00% | Fails=0 | 3.1s
Ep  5350 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=30.20% | Fails=0 | 3.1s
Ep  5360 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=17.40% | Fails=0 | 3.3s
Ep  5370 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=26.80% | Fails=0 | 3.1s
Ep  5380 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=25.80% | Fails=0 | 3.1s
Ep  5390 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=23.80% | Fails=0 | 3.4s
Ep  5400 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=30.80% | Fails=0 | 3.3s
Ep  5410 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=27.20% | Fails=0 | 3.2s
Ep  5420 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=35.00% | Fails=0 | 3.3s
Ep  5430 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=29.20% | Fails=0 | 3.2s
Ep  5440 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=32.20% | Fails=0 | 3.6s
Ep  5450 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=36.80% | Fails=0 | 3.5s
Ep  5460 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=35.40% | Fails=0 | 3.5s
Ep  5470 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=45.80% | Fails=0 | 3.0s
Ep  5480 [hard        ] [risk_manager_0      ] | DD=32.65% | Ret=-31.57% | Viol=33.20% | Fails=486 | 3.4s
Ep  5490 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=38.40% | Fails=0 | 3.1s
Ep  5500 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=44.40% | Fails=0 | 3.4s
Ep  5510 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=38.20% | Fails=0 | 3.1s
Ep  5520 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=42.20% | Fails=0 | 3.1s
Ep  5530 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=43.00% | Fails=0 | 3.2s
Ep  5540 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=42.40% | Fails=0 | 3.2s
Ep  5550 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=50.00% | Fails=0 | 3.2s
Ep  5560 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=38.00% | Fails=0 | 3.4s
Ep  5570 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=38.80% | Fails=0 | 3.1s
Ep  5580 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=15.60% | Fails=0 | 3.6s
Ep  5590 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=12.40% | Fails=0 | 3.3s
Ep  5600 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=12.20% | Fails=0 | 3.3s
Ep  5610 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=13.40% | Fails=0 | 3.5s
Ep  5620 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=3.20% | Fails=0 | 3.3s
Ep  5630 [hard        ] [risk_manager_0      ] | DD=0.13% | Ret=+0.16% | Viol=10.20% | Fails=0 | 3.4s
Ep  5640 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=11.20% | Fails=0 | 3.2s
Ep  5650 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=7.40% | Fails=0 | 3.0s
Ep  5660 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=9.20% | Fails=0 | 3.1s
Ep  5670 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=9.40% | Fails=0 | 3.3s
Ep  5680 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=10.40% | Fails=0 | 3.6s
Ep  5690 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=18.40% | Fails=0 | 3.3s
Ep  5700 [hard        ] [trader_0            ] | DD=59.78% | Ret=-59.78% | Viol=7.80% | Fails=322 | 3.2s
Ep  5710 [hard        ] [trader_0            ] | DD=17.88% | Ret=-17.25% | Viol=26.00% | Fails=76 | 3.3s
Ep  5720 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=13.80% | Fails=0 | 3.4s
Ep  5730 [hard        ] [trader_0            ] | DD=45.02% | Ret=-44.96% | Viol=13.00% | Fails=123 | 3.2s
Ep  5740 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=12.60% | Fails=0 | 3.1s
Ep  5750 [hard        ] [risk_manager_0      ] | DD=0.82% | Ret=-0.59% | Viol=13.60% | Fails=0 | 3.1s
Ep  5760 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=14.40% | Fails=0 | 3.1s
Ep  5770 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=12.80% | Fails=0 | 3.2s
Ep  5780 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=16.60% | Fails=0 | 3.4s
Ep  5790 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=12.00% | Fails=0 | 3.1s
Ep  5800 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=19.20% | Fails=0 | 3.2s
Ep  5810 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=6.80% | Fails=0 | 3.4s
Ep  5820 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=10.20% | Fails=0 | 3.3s
Ep  5830 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=10.20% | Fails=0 | 3.6s
Ep  5840 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=8.00% | Fails=0 | 3.2s
Ep  5850 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=10.80% | Fails=0 | 3.2s
Ep  5860 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=13.60% | Fails=0 | 3.2s
Ep  5870 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=8.20% | Fails=0 | 3.2s
Ep  5880 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=6.20% | Fails=0 | 3.1s
Ep  5890 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=11.80% | Fails=0 | 3.4s
Ep  5900 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=8.40% | Fails=0 | 3.2s
Ep  5910 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=11.00% | Fails=0 | 3.3s
Ep  5920 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=11.20% | Fails=0 | 3.2s
Ep  5930 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=7.60% | Fails=0 | 3.1s
Ep  5940 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=7.60% | Fails=0 | 3.3s
Ep  5950 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=8.80% | Fails=0 | 3.6s
Ep  5960 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=13.60% | Fails=0 | 3.4s
Ep  5970 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=8.60% | Fails=0 | 3.7s
Ep  5980 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=7.20% | Fails=0 | 3.4s
Ep  5990 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=4.60% | Fails=0 | 3.2s
Ep  6000 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=9.00% | Fails=0 | 3.2s
Ep  6010 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=9.60% | Fails=0 | 3.1s
Ep  6020 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=7.40% | Fails=0 | 3.2s
Ep  6030 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=11.00% | Fails=0 | 3.4s
Ep  6040 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=5.80% | Fails=0 | 3.4s
Ep  6050 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=8.20% | Fails=0 | 3.2s
Ep  6060 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=5.20% | Fails=0 | 3.2s
Ep  6070 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=3.00% | Fails=0 | 3.3s
Ep  6080 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=6.60% | Fails=0 | 3.4s
Ep  6090 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=5.00% | Fails=0 | 3.2s
Ep  6100 [hard        ] [portfolio_manager_0 ] | DD=0.13% | Ret=-0.00% | Viol=6.00% | Fails=0 | 3.3s
Ep  6110 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=3.00% | Fails=0 | 3.4s
Ep  6120 [hard        ] [portfolio_manager_0 ] | DD=44.46% | Ret=-44.28% | Viol=6.60% | Fails=519 | 3.3s
Ep  6130 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=2.40% | Fails=0 | 3.2s
Ep  6140 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=4.60% | Fails=0 | 3.3s
Ep  6150 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=2.60% | Fails=0 | 3.7s
Ep  6160 [hard        ] [trader_0            ] | DD=8.77% | Ret=-8.77% | Viol=6.40% | Fails=0 | 3.2s
Ep  6170 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=8.00% | Fails=0 | 3.6s
Ep  6180 [hard        ] [trader_0            ] | DD=26.61% | Ret=-26.31% | Viol=4.40% | Fails=364 | 3.3s
Ep  6190 [hard        ] [trader_0            ] | DD=0.44% | Ret=+1.13% | Viol=15.40% | Fails=0 | 3.5s
Ep  6200 [hard        ] [risk_manager_0      ] | DD=41.66% | Ret=-41.32% | Viol=5.40% | Fails=734 | 3.3s
Ep  6210 [hard        ] [risk_manager_0      ] | DD=44.21% | Ret=-44.21% | Viol=10.60% | Fails=208 | 3.3s
Ep  6220 [hard        ] [risk_manager_0      ] | DD=18.19% | Ret=-17.90% | Viol=3.80% | Fails=89 | 3.5s
Ep  6230 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=11.40% | Fails=0 | 3.2s
Ep  6240 [hard        ] [risk_manager_0      ] | DD=42.08% | Ret=-41.50% | Viol=5.20% | Fails=26 | 3.2s
